Source,Destination,Weight
C0024031,C0030794,2.0
C0024031,C0019559,3.0
C0024031,C0427008,1.0
C0024031,C0221170,3.0
C0024031,C0006625,2.0
C0024031,C0564823,2.0
C0024031,C0231710,1.0
C0024031,C0152149,1.0
C0024031,C0234255,1.0
C0024031,C0740418,1.0
C0024031,C0848283,1.0
C0024031,C0476227,1.0
C0024031,C0027498,2.0
C0024031,C0221161,1.0
C0024031,C0231655,1.0
C0024031,C3640015,1.0
C0024031,C0476288,1.0
C0024031,C0848720,1.0
C0024031,C0522365,1.0
C0024031,C0520966,1.0
C0024031,C0009269,1.0
C0024031,C0423006,1.0
C0024031,C2032146,1.0
C0024031,C0857177,1.0
C0024031,C0838224,1.0
C0024031,C0423773,1.0
C0234230,C0302539,1.0
C0234230,C0010200,1.0
C0234230,C0037763,1.0
C0234230,C0234229,1.0
C0234230,C0241745,1.0
C0234230,C0278145,3.0
C0234230,C0281856,1.0
C0234230,C0235108,2.0
C0234230,C0239377,1.0
C0234230,C0392678,1.0
C0234230,C0235716,1.0
C0234230,C0423673,1.0
C0234230,C0427008,1.0
C0234230,C0015468,1.0
C0234230,C0178310,1.0
C0234230,C0278139,1.0
C0234230,C0312422,1.0
C0234230,C0574002,1.0
C0234230,C0439814,1.0
C0234230,C0235150,1.0
C0234230,C1704276,1.0
C0234230,C0027796,1.0
C0234230,C0426601,1.0
C0234230,C0017672,1.0
C0234230,C0241426,1.0
C0596601,C1443924,1.0
C0596601,C0849759,1.0
C0596601,C0014724,10.0
C0596601,C0748706,2.0
C0596601,C1321898,1.0
C0596601,C0037763,1.0
C0596601,C0438716,1.0
C0596601,C0016382,2.0
C0596601,C0018834,4.0
C0596601,C0744318,1.0
C0596601,C1321587,2.0
C0596601,C0016204,2.0
C0596601,C0151786,1.0
C0596601,C0848290,2.0
C0596601,C0574068,1.0
C0596601,C0851121,1.0
C0596601,C0232721,1.0
C0596601,C0563275,1.0
C0596601,C0030794,1.0
C0596601,C0541976,1.0
C0596601,C0278146,1.0
C0596601,C0278139,1.0
C0596601,C0015644,1.0
C0596601,C0848277,1.0
C0596601,C0553713,1.0
C0596601,C1704276,1.0
C0596601,C0740396,1.0
C0596601,C0877462,1.0
C0596601,C0426649,1.0
C0596601,C0476289,1.0
C1443924,C0018834,1.0
C1443924,C0497293,1.0
C0849759,C0014724,1.0
C0014724,C0748706,3.0
C0014724,C1321898,2.0
C0014724,C3839047,1.0
C0014724,C2004489,1.0
C0014724,C0010200,3.0
C0014724,C0037763,1.0
C0014724,C0438716,2.0
C0014724,C0234229,1.0
C0014724,C0013395,1.0
C0014724,C0018834,7.0
C0014724,C0232292,1.0
C0014724,C0744318,1.0
C0014724,C0858598,1.0
C0014724,C0849959,1.0
C0014724,C0024902,1.0
C0014724,C1321587,2.0
C0014724,C0016204,2.0
C0014724,C0151786,1.0
C0014724,C0574068,2.0
C0014724,C0858665,1.0
C0014724,C0235710,1.0
C0014724,C0030794,2.0
C0014724,C0232492,3.0
C0014724,C1282310,1.0
C0014724,C0278007,1.0
C0014724,C0278146,1.0
C0014724,C0278139,1.0
C0014724,C0234254,1.0
C0014724,C0812426,1.0
C0014724,C0034642,1.0
C0014724,C0015644,1.0
C0014724,C0553713,1.0
C0014724,C2032351,1.0
C0014724,C0559687,1.0
C0014724,C0740396,1.0
C0014724,C0877462,1.0
C0014724,C0017672,1.0
C0014724,C0423634,1.0
C0014724,C0857071,1.0
C0014724,C0241050,1.0
C0014724,C0578994,1.0
C0019209,C0748706,1.0
C0018520,C0574002,1.0
C0748706,C1321898,3.0
C0748706,C0520962,3.0
C0748706,C0010200,1.0
C0748706,C0037763,1.0
C0748706,C0438716,1.0
C0748706,C0677500,1.0
C0748706,C0234229,1.0
C0748706,C0016382,2.0
C0748706,C0857245,1.0
C0748706,C0278145,2.0
C0748706,C0018834,2.0
C0748706,C0744318,1.0
C0748706,C0024902,1.0
C0748706,C0016204,1.0
C0748706,C0281856,1.0
C0748706,C0574068,1.0
C0748706,C0239377,1.0
C0748706,C0549343,1.0
C0748706,C0858665,1.0
C0748706,C0423571,1.0
C0748706,C0030794,1.0
C0748706,C0232492,2.0
C0748706,C0238552,1.0
C0748706,C0019559,1.0
C0748706,C0085631,2.0
C0748706,C0522359,1.0
C0748706,C0221170,1.0
C0748706,C0006625,1.0
C0748706,C0564823,1.0
C0748706,C0231217,1.0
C0748706,C0231710,1.0
C0748706,C0184567,1.0
C0748706,C0234255,1.0
C0748706,C0812426,1.0
C0748706,C0848283,1.0
C0748706,C0234250,1.0
C0748706,C2202235,1.0
C0748706,C0239783,1.0
C0748706,C0581394,2.0
C0748706,C0015644,1.0
C0748706,C0849970,1.0
C0748706,C0016199,1.0
C0748706,C0850629,1.0
C0748706,C0547005,1.0
C0748706,C1704276,1.0
C0748706,C0949445,1.0
C0748706,C0746674,1.0
C0748706,C0332601,1.0
C0748706,C2032146,1.0
C0748706,C0857177,1.0
C0748706,C0241032,1.0
C0748706,C0312416,1.0
C0748706,C0423773,1.0
C0748706,C0238563,1.0
C0748706,C0030201,1.0
C1321898,C0520962,3.0
C1321898,C0238637,1.0
C1321898,C0018834,2.0
C1321898,C1321587,1.0
C1321898,C0016204,1.0
C1321898,C0151786,1.0
C1321898,C0848290,1.0
C1321898,C0232492,1.0
C1321898,C0238552,1.0
C1321898,C1282310,1.0
C1321898,C0015644,1.0
C1321898,C0740396,1.0
C1321898,C0877462,1.0
C0520962,C0018834,1.0
C0520962,C0232492,1.0
C0520962,C0238552,1.0
C3839047,C2004489,1.0
C3839047,C0439053,1.0
C2004489,C0013395,1.0
C2004489,C0018834,1.0
C0302539,C0010200,2.0
C0302539,C0392171,1.0
C0302539,C0677500,1.0
C0302539,C0016382,2.0
C0302539,C0232292,1.0
C0302539,C0016204,1.0
C0302539,C0423479,1.0
C0302539,C0741426,2.0
C0302539,C0312422,1.0
C0302539,C0581879,1.0
C0302539,C0234255,1.0
C0302539,C0235290,1.0
C0302539,C0850149,1.0
C0302539,C0235150,1.0
C0302539,C0423618,1.0
C0302539,C0877495,1.0
C0302539,C0426484,1.0
C0302539,C0232602,1.0
C0302539,C0847554,1.0
C0302539,C0017672,1.0
C0302539,C0404484,1.0
C0302539,C0920289,1.0
C0302539,C0877487,1.0
C0302539,C0233766,1.0
C0000729,C0344375,2.0
C0344375,C0426623,1.0
C0344375,C1517205,2.0
C0344375,C0278145,1.0
C0344375,C0016204,1.0
C0344375,C0858665,1.0
C0344375,C0278146,1.0
C0344375,C0564821,1.0
C0344375,C0087169,2.0
C0344375,C0848241,1.0
C0344375,C0850630,1.0
C0344375,C0015644,1.0
C0344375,C0240352,1.0
C0426623,C0037763,1.0
C1517205,C0010200,1.0
C1517205,C0037763,2.0
C1517205,C0016204,1.0
C1517205,C0239377,1.0
C1517205,C0232487,1.0
C1517205,C2957106,1.0
C1517205,C0427008,1.0
C1517205,C0522359,1.0
C1517205,C0221170,2.0
C1517205,C0233488,1.0
C1517205,C0239649,1.0
C1517205,C0439814,1.0
C1517205,C0578454,1.0
C1517205,C0232849,1.0
C1517205,C0239772,1.0
C1517205,C0549299,1.0
C1517205,C0751725,1.0
C1517205,C0037090,1.0
C0010200,C0037763,1.0
C0010200,C0438716,1.0
C0010200,C0392171,2.0
C0010200,C0677500,1.0
C0010200,C0016382,3.0
C0010200,C0857245,1.0
C0010200,C0278145,1.0
C0010200,C0018834,6.0
C0010200,C0232292,5.0
C0010200,C0043144,15.0
C0010200,C0744318,2.0
C0010200,C0024902,5.0
C0010200,C0016204,1.0
C0010200,C0235108,1.0
C0010200,C0151786,1.0
C0010200,C0848290,1.0
C0010200,C0574068,1.0
C0010200,C0239377,1.0
C0010200,C0392678,1.0
C0010200,C0425449,4.0
C0010200,C0238741,1.0
C0010200,C2957106,3.0
C0010200,C0238740,1.0
C0010200,C0238995,1.0
C0010200,C0235710,1.0
C0010200,C0030794,1.0
C0010200,C0085631,1.0
C0010200,C0221785,1.0
C0010200,C0233844,1.0
C0010200,C0015468,2.0
C0010200,C0278146,1.0
C0010200,C0700153,1.0
C0010200,C0178310,2.0
C0010200,C0424805,1.0
C0010200,C0312422,1.0
C0010200,C0240327,1.0
C0010200,C0151827,2.0
C0010200,C0581394,1.0
C0010200,C1384493,1.0
C0010200,C0034642,3.0
C0010200,C0423628,1.0
C0010200,C0476288,1.0
C0010200,C0850630,1.0
C0010200,C0439814,1.0
C0010200,C0023218,1.0
C0010200,C0850149,8.0
C0010200,C0857126,1.0
C0010200,C0749874,1.0
C0010200,C0857233,1.0
C0010200,C0578454,1.0
C0010200,C0239134,1.0
C0010200,C0849970,1.0
C0010200,C0159028,1.0
C0010200,C0476270,1.0
C0010200,C0019825,3.0
C0010200,C0426484,1.0
C0010200,C0562483,1.0
C0010200,C0232602,1.0
C0010200,C0857172,1.0
C0010200,C2169806,1.0
C0010200,C0026838,1.0
C0010200,C0238656,1.0
C0010200,C0010201,1.0
C0010200,C0027796,1.0
C0010200,C0578050,1.0
C0010200,C0426359,1.0
C0010200,C0152029,2.0
C0010200,C0422833,1.0
C0010200,C0586407,1.0
C0010200,C0241165,1.0
C0010200,C0426601,1.0
C0010200,C0017672,1.0
C0010200,C0241426,1.0
C0010200,C0236078,1.0
C0010200,C0849911,1.0
C0010200,C0423684,1.0
C0010200,C0863105,1.0
C0010200,C0581297,1.0
C0037763,C0677500,2.0
C0037763,C0278145,1.0
C0037763,C0013395,1.0
C0037763,C1321587,2.0
C0037763,C0235108,1.0
C0037763,C0239377,1.0
C0037763,C0423571,1.0
C0037763,C0030794,2.0
C0037763,C0019559,2.0
C0037763,C0085636,1.0
C0037763,C0278146,1.0
C0037763,C0700153,1.0
C0037763,C0221170,3.0
C0037763,C0564823,1.0
C0037763,C0239649,1.0
C0037763,C0241374,2.0
C0037763,C0231710,1.0
C0037763,C0278139,1.0
C0037763,C0563278,1.0
C0037763,C0740418,1.0
C0037763,C0234250,1.0
C0037763,C0221161,1.0
C0037763,C0023218,1.0
C0037763,C1704276,2.0
C0037763,C0027066,1.0
C0037763,C0026838,1.0
C0037763,C1705500,1.0
C0037763,C0559687,1.0
C0037763,C0549299,1.0
C0037763,C0034886,1.0
C0037763,C0751725,1.0
C0037763,C0877487,1.0
C0037763,C0426649,1.0
C0037763,C0863105,1.0
C0037763,C0426390,1.0
C0037763,C0020429,1.0
C0438716,C0241039,1.0
C0438716,C0018834,1.0
C0438716,C0232292,1.0
C0438716,C0744318,1.0
C0438716,C0024902,2.0
C0438716,C1321587,1.0
C0438716,C0848290,1.0
C0438716,C0574068,2.0
C0438716,C0239511,1.0
C0438716,C0850149,1.0
C0438716,C0849795,1.0
C0438716,C0239134,1.0
C0438716,C0423729,1.0
C0438716,C0476270,1.0
C0438716,C0751534,1.0
C2364135,C0677500,1.0
C2364135,C0312414,1.0
C2364135,C0232292,1.0
C2364135,C1096252,1.0
C0392171,C0039591,2.0
C0392171,C0677500,1.0
C0392171,C0857245,1.0
C0392171,C0018834,1.0
C0392171,C0043144,1.0
C0392171,C0151786,1.0
C0392171,C0278146,1.0
C0392171,C0240327,1.0
C0392171,C0239833,1.0
C0392171,C0476288,1.0
C0392171,C0850149,1.0
C0392171,C0159028,1.0
C0392171,C0476270,1.0
C0392171,C2169806,1.0
C0392171,C0026838,1.0
C0392171,C0009269,1.0
C0392171,C0578050,1.0
C0392171,C0426359,1.0
C0392171,C0152029,1.0
C0392171,C0422833,1.0
C0392171,C0586407,1.0
C0392171,C0241165,1.0
C0392171,C0240717,1.0
C0392171,C0232495,1.0
C0039591,C0234254,1.0
C0039591,C2141922,1.0
C0039591,C0282005,1.0
C0039591,C0858666,1.0
C0039591,C0240717,1.0
C0039591,C0232495,1.0
C0677500,C0857245,1.0
C0677500,C0312414,1.0
C0677500,C0043144,1.0
C0677500,C0281856,1.0
C0677500,C0151786,1.0
C0677500,C0030794,2.0
C0677500,C0019559,2.0
C0677500,C0946092,1.0
C0677500,C0278146,1.0
C0677500,C0240327,1.0
C0677500,C0234255,1.0
C0677500,C0848283,1.0
C0677500,C0152031,1.0
C0677500,C0476288,1.0
C0677500,C0235267,1.0
C0677500,C0232849,1.0
C0677500,C0159028,1.0
C0677500,C0476270,1.0
C0677500,C2169806,1.0
C0677500,C0026838,1.0
C0677500,C0578050,1.0
C0677500,C0426359,1.0
C0677500,C0152029,1.0
C0677500,C0422833,1.0
C0677500,C0586407,1.0
C0677500,C0241165,1.0
C0677500,C0549299,2.0
C0677500,C0564822,2.0
C0677500,C0863079,1.0
C0677500,C2228803,1.0
C0857160,C0278145,1.0
C0857160,C0030794,1.0
C0857160,C0085636,1.0
C0857160,C0423673,1.0
C0857160,C0850251,1.0
C0857160,C0239783,1.0
C0234229,C0278145,1.0
C0234229,C0566948,1.0
C0234229,C0423736,1.0
C0234229,C0574068,1.0
C0234229,C0030794,1.0
C0234229,C0085631,1.0
C0234229,C0278139,1.0
C0234229,C0234255,1.0
C0234229,C2202235,1.0
C0234229,C0241050,1.0
C0241745,C1704276,1.0
C0016382,C0857245,2.0
C0016382,C0278145,2.0
C0016382,C0232292,1.0
C0016382,C0016204,2.0
C0016382,C0235108,3.0
C0016382,C0151786,2.0
C0016382,C0439053,1.0
C0016382,C0235710,1.0
C0016382,C0085631,2.0
C0016382,C0877716,1.0
C0016382,C0522359,1.0
C0016382,C0221170,1.0
C0016382,C0581881,1.0
C0016382,C0581879,1.0
C0016382,C0231780,1.0
C0016382,C0037317,1.0
C0016382,C0848277,1.0
C0016382,C0232602,1.0
C0016382,C0009269,1.0
C0016382,C0847554,1.0
C0016382,C0746683,1.0
C0016382,C0026837,1.0
C0016382,C0332601,1.0
C0016382,C0877487,1.0
C0016382,C1768507,1.0
C0016382,C0030201,1.0
C0857245,C0043144,1.0
C0857245,C0151786,1.0
C0857245,C0085631,1.0
C0857245,C0522359,1.0
C0857245,C0278146,1.0
C0857245,C0240327,1.0
C0857245,C0476288,1.0
C0857245,C0159028,1.0
C0857245,C0476270,1.0
C0857245,C2169806,1.0
C0857245,C0026838,1.0
C0857245,C0578050,1.0
C0857245,C0426359,1.0
C0857245,C0152029,1.0
C0857245,C0422833,1.0
C0857245,C0586407,1.0
C0857245,C0241165,1.0
C0241039,C0024902,1.0
C0241039,C0564820,1.0
C0241039,C0427008,2.0
C0241039,C0231655,1.0
C0241039,C0241040,1.0
C0312414,C0030794,1.0
C0312414,C1282310,1.0
C0312414,C0236082,1.0
C0312414,C0746779,1.0
C0278145,C0566948,1.0
C0278145,C0423736,1.0
C0278145,C0018834,1.0
C0278145,C0281856,1.0
C0278145,C0238740,1.0
C0278145,C0030794,3.0
C0278145,C0232492,1.0
C0278145,C0019559,1.0
C0278145,C0877716,1.0
C0278145,C0427008,1.0
C0278145,C0278146,1.0
C0278145,C0006625,1.0
C0278145,C0241374,2.0
C0278145,C0184567,1.0
C0278145,C0564821,1.0
C0278145,C0027498,1.0
C0278145,C0231780,1.0
C0278145,C0839480,1.0
C0278145,C0015644,2.0
C0278145,C0850629,1.0
C0278145,C0458109,1.0
C0278145,C0009269,1.0
C0278145,C0013428,1.0
C0278145,C0746683,1.0
C0278145,C0151830,1.0
C0278145,C0278107,1.0
C0278145,C0581870,1.0
C0566948,C0423736,1.0
C0423736,C0232861,1.0
C0013395,C0018834,6.0
C0013395,C0278007,1.0
C0013395,C0017672,1.0
C0013395,C0578994,1.0
C0018834,C0232292,3.0
C0018834,C0024902,1.0
C0018834,C1321587,1.0
C0018834,C0151786,1.0
C0018834,C0425449,1.0
C0018834,C0423571,1.0
C0018834,C0563275,1.0
C0018834,C0030794,3.0
C0018834,C0232492,2.0
C0018834,C0238552,1.0
C0018834,C0019559,1.0
C0018834,C0278007,1.0
C0018834,C0015468,1.0
C0018834,C0278146,1.0
C0018834,C0278139,1.0
C0018834,C0085635,1.0
C0018834,C0013132,1.0
C0018834,C0850149,1.0
C0018834,C0857126,1.0
C0018834,C0749874,1.0
C0018834,C0857233,1.0
C0018834,C0015644,1.0
C0018834,C2032351,1.0
C0018834,C0241229,1.0
C0018834,C0010201,1.0
C0018834,C0740396,1.0
C0018834,C0877462,1.0
C0018834,C0017672,1.0
C0018834,C0423684,1.0
C0018834,C0497293,1.0
C0018834,C0578994,1.0
C0232292,C0043144,2.0
C0232292,C1321587,1.0
C0232292,C0015468,1.0
C0232292,C0850149,1.0
C0232292,C0476270,1.0
C0232292,C0231811,1.0
C0232292,C0010201,1.0
C0232292,C1096252,1.0
C0043144,C0744318,1.0
C0043144,C0024902,1.0
C0043144,C0016204,1.0
C0043144,C0235108,1.0
C0043144,C0151786,1.0
C0043144,C0425449,2.0
C0043144,C0278146,1.0
C0043144,C0240327,1.0
C0043144,C0235239,1.0
C0043144,C0476288,1.0
C0043144,C0023218,1.0
C0043144,C0850149,2.0
C0043144,C0235267,1.0
C0043144,C0159028,1.0
C0043144,C0476270,1.0
C0043144,C2169806,1.0
C0043144,C0026838,1.0
C0043144,C0231811,1.0
C0043144,C0578050,1.0
C0043144,C0426359,1.0
C0043144,C0152029,1.0
C0043144,C0422833,1.0
C0043144,C0586407,1.0
C0043144,C0241165,1.0
C0043144,C0019079,1.0
C0043144,C0240564,1.0
C0744318,C0016204,1.0
C0744318,C0019825,1.0
C0744318,C0857172,1.0
C0858598,C0235290,1.0
C0858598,C0858600,1.0
C0849959,C0024902,1.0
C0849959,C0085631,1.0
C0849959,C0857051,1.0
C0849959,C0521668,1.0
C0024902,C0574068,2.0
C0024902,C0425449,1.0
C0024902,C0235710,1.0
C0024902,C0149738,1.0
C0024902,C0278146,1.0
C0024902,C0700153,1.0
C0024902,C0549248,1.0
C0024902,C0184567,1.0
C0024902,C0521516,1.0
C0024902,C0742339,1.0
C0024902,C0235283,1.0
C0024902,C0015644,1.0
C0024902,C0423684,1.0
C1321587,C0016204,1.0
C1321587,C0425449,5.0
C1321587,C0238741,1.0
C1321587,C0235710,1.0
C1321587,C0085631,1.0
C1321587,C0425481,1.0
C1321587,C0234254,2.0
C1321587,C0848283,1.0
C1321587,C0235283,1.0
C1321587,C0034642,1.0
C1321587,C0221161,1.0
C1321587,C0239739,1.0
C1321587,C0423729,1.0
C1321587,C1704276,1.0
C1321587,C0849911,1.0
C1321587,C0426649,1.0
C1321587,C0235218,1.0
C1321587,C0549209,1.0
C1321587,C0848717,1.0
C0016204,C0235108,1.0
C0016204,C0851121,1.0
C0016204,C0238741,1.0
C0016204,C0857030,1.0
C0016204,C0232492,1.0
C0016204,C0278007,2.0
C0016204,C0423479,1.0
C0016204,C0178310,1.0
C0016204,C0235299,1.0
C0016204,C0242030,1.0
C0016204,C0234655,1.0
C0016204,C0847554,1.0
C0016204,C0235706,1.0
C0016204,C3888418,1.0
C0016204,C0857199,1.0
C0016204,C0849819,2.0
C0281856,C0239377,1.0
C0281856,C0549343,1.0
C0281856,C0858665,1.0
C0281856,C0423571,1.0
C0281856,C0019559,1.0
C0281856,C0184567,1.0
C0281856,C2141922,1.0
C0235108,C0151786,1.0
C0235108,C0425449,1.0
C0235108,C0423673,1.0
C0235108,C0151315,1.0
C0235108,C0221170,1.0
C0235108,C0037317,1.0
C0235108,C0015644,2.0
C0235108,C0235150,1.0
C0235108,C0404484,1.0
C0235108,C0332601,1.0
C0151786,C0439053,2.0
C0151786,C0948094,1.0
C0151786,C0221785,1.0
C0151786,C0162298,1.0
C0151786,C0427008,1.0
C0151786,C0278146,1.0
C0151786,C0240327,1.0
C0151786,C0030552,1.0
C0151786,C0234255,1.0
C0151786,C0151827,1.0
C0151786,C0037317,2.0
C0151786,C0476288,1.0
C0151786,C0023218,1.0
C0151786,C0015644,1.0
C0151786,C0159028,1.0
C0151786,C0476270,1.0
C0151786,C2169806,1.0
C0151786,C0026838,1.0
C0151786,C0578050,1.0
C0151786,C0740396,1.0
C0151786,C0877462,1.0
C0151786,C0426359,1.0
C0151786,C0152029,1.0
C0151786,C0422833,1.0
C0151786,C0586407,1.0
C0151786,C0241165,1.0
C0151786,C0150841,1.0
C0151786,C0332601,1.0
C0151786,C0019079,1.0
C0151786,C0948775,1.0
C0439053,C0019079,1.0
C0427055,C0234362,1.0
C0848290,C0850149,1.0
C0848290,C0849795,1.0
C0848290,C0239134,1.0
C0848290,C0743738,1.0
C0574068,C0238741,1.0
C0574068,C0030794,1.0
C0574068,C0221785,1.0
C0574068,C0221758,1.0
C0574068,C0423572,1.0
C0574068,C0241050,1.0
C0851121,C0221785,1.0
C0851121,C0427008,1.0
C0851121,C0850630,1.0
C0239377,C2957106,1.0
C0239377,C0238740,1.0
C0239377,C0549343,1.0
C0239377,C0858665,1.0
C0239377,C0423571,1.0
C0239377,C0564820,1.0
C0239377,C0427008,1.0
C0239377,C0221170,1.0
C0239377,C0239649,1.0
C0239377,C0239832,1.0
C0239377,C0564821,1.0
C0239377,C0234255,1.0
C0239377,C1377828,1.0
C0239377,C0850674,1.0
C0239377,C0522365,1.0
C0239377,C0520966,1.0
C0239377,C0009269,1.0
C0239377,C0423669,1.0
C0392678,C0015468,1.0
C0392678,C0178310,1.0
C0392678,C0312422,1.0
C0392678,C0439814,1.0
C0392678,C0027796,1.0
C0392678,C0426601,1.0
C0392678,C0017672,1.0
C0392678,C0241426,1.0
C0849850,C0948094,1.0
C0849850,C0849370,1.0
C0948094,C0037317,1.0
C0948094,C0948775,1.0
C0425449,C0149738,1.0
C0425449,C0425481,1.0
C0425449,C0221785,1.0
C0425449,C0700153,1.0
C0425449,C0549248,1.0
C0425449,C0149651,1.0
C0425449,C0235239,1.0
C0425449,C0850149,1.0
C0425449,C0015644,1.0
C0425449,C0235267,1.0
C0425449,C0019079,1.0
C0425449,C0240564,1.0
C0238741,C0238740,1.0
C0238741,C0015468,1.0
C0238741,C0178310,1.0
C0238741,C0231655,2.0
C0238741,C3640015,1.0
C0238741,C0476288,1.0
C0232487,C0232492,1.0
C0232487,C2016599,1.0
C2957106,C0238740,1.0
C2957106,C0238995,1.0
C2957106,C0233844,1.0
C2957106,C0423673,1.0
C2957106,C0221170,2.0
C2957106,C0239832,1.0
C2957106,C0151827,1.0
C2957106,C0581394,1.0
C2957106,C0037317,1.0
C2957106,C0439814,1.0
C2957106,C0848464,1.0
C2957106,C0423621,1.0
C2957106,C0581880,1.0
C0238740,C0238995,1.0
C0238740,C0006625,2.0
C0238740,C0564823,1.0
C0238740,C0239649,1.0
C0238740,C0476227,1.0
C0238740,C0027498,2.0
C0238995,C0563275,2.0
C0558489,C0812426,1.0
C0558489,C0578454,1.0
C0558489,C0232849,1.0
C0558489,C0239836,1.0
C0558489,C0559687,1.0
C0558489,C0549299,1.0
C0549343,C0858665,1.0
C0549343,C0423571,1.0
C0549343,C0812426,1.0
C0549343,C0426484,1.0
C0858665,C0423571,1.0
C0858665,C0564821,1.0
C0858665,C0015644,1.0
C0858665,C0857071,1.0
C0235710,C0234254,1.0
C0235710,C0521516,1.0
C0235710,C0742339,1.0
C0564820,C0234981,1.0
C0564820,C0221758,1.0
C0564820,C0427008,1.0
C0564820,C0541828,1.0
C0564820,C0151315,1.0
C0564820,C0555975,1.0
C0030794,C0019559,4.0
C0030794,C1282310,1.0
C0030794,C0278146,2.0
C0030794,C0221170,1.0
C0030794,C0278139,1.0
C0030794,C0152149,1.0
C0030794,C0239833,1.0
C0030794,C0016199,1.0
C0030794,C0013428,1.0
C0030794,C0151830,1.0
C0030794,C0877487,1.0
C0030794,C2032395,1.0
C0030794,C0241050,1.0
C0030794,C0577560,1.0
C0030794,C0838224,1.0
C0030794,C0581909,1.0
C0232492,C0238552,1.0
C0232492,C0563278,1.0
C0232492,C2016599,1.0
C0232492,C2032351,1.0
C0232492,C0581870,1.0
C0019559,C0241374,1.0
C0019559,C0152149,1.0
C0019559,C0423693,1.0
C0019559,C2141922,2.0
C0019559,C0239783,2.0
C0019559,C0427149,2.0
C0019559,C0838224,1.0
C0240211,C0858709,1.0
C1282310,C0241494,1.0
C1282310,C0423693,1.0
C1282310,C0234242,1.0
C0149738,C0221785,1.0
C0149738,C0700153,1.0
C0149738,C0549248,1.0
C0149738,C0015644,1.0
C0085631,C0425481,1.0
C0085631,C0522359,1.0
C0085631,C0221170,1.0
C0085631,C0564823,1.0
C0085631,C0231217,1.0
C0085631,C0857051,1.0
C0085631,C0015644,1.0
C0085631,C0849970,1.0
C0085631,C1704276,2.0
C0085631,C0949445,1.0
C0085631,C0746674,1.0
C0278007,C0017672,1.0
C0278007,C0578994,1.0
C0278007,C0849819,2.0
C0541976,C0476289,1.0
C0221785,C0427008,1.0
C0221785,C0030552,1.0
C0221785,C0234255,1.0
C0221785,C0850630,2.0
C0221785,C0423572,1.0
C0085636,C0005904,1.0
C0085636,C0877716,1.0
C0085636,C0751559,1.0
C0085636,C0423673,1.0
C0085636,C0850149,1.0
C0085636,C0857492,1.0
C0085636,C0740903,1.0
C0085636,C2370950,1.0
C0005904,C0877716,1.0
C0877716,C0231780,1.0
C0877716,C0009269,1.0
C0877716,C0746683,1.0
C0595963,C0162298,1.0
C0162298,C0427008,1.0
C0162298,C0023218,1.0
C0751559,C0575090,1.0
C0575090,C0015644,1.0
C0259813,C4042866,1.0
C0259813,C0239511,1.0
C4042866,C0239511,1.0
C4042866,C0239833,1.0
C4042866,C0863085,1.0
C4042866,C0015644,1.0
C0221758,C0427008,3.0
C0221758,C0541828,1.0
C0221758,C0151315,1.0
C0427008,C0541828,1.0
C0427008,C0151315,1.0
C0427008,C0221170,1.0
C0427008,C0231655,1.0
C0427008,C0850630,1.0
C0427008,C0023218,1.0
C0427008,C1704276,1.0
C0427008,C2169806,1.0
C0427008,C0240129,1.0
C0541828,C0151315,1.0
C0151315,C0221170,3.0
C0151315,C0233488,1.0
C0151315,C0184567,1.0
C0151315,C0239886,1.0
C0151315,C0234250,2.0
C0151315,C0034642,2.0
C0151315,C0858898,1.0
C0151315,C0849824,1.0
C0424810,C0015468,1.0
C0424810,C0522359,1.0
C0015468,C0522359,1.0
C0015468,C0178310,1.0
C0015468,C0741426,2.0
C0015468,C0312422,1.0
C0015468,C0439814,1.0
C0015468,C0857126,1.0
C0015468,C0749874,1.0
C0015468,C0857233,1.0
C0015468,C0027796,1.0
C0015468,C0426601,1.0
C0015468,C0017672,1.0
C0015468,C0241426,1.0
C0522359,C0423636,1.0
C0278146,C0221170,1.0
C0278146,C0241898,1.0
C0278146,C0564823,1.0
C0278146,C0278139,1.0
C0278146,C0240327,1.0
C0278146,C0848283,1.0
C0278146,C0476288,1.0
C0278146,C0239739,1.0
C0278146,C0159028,1.0
C0278146,C0476270,1.0
C0278146,C2169806,1.0
C0278146,C0026838,1.0
C0278146,C0027796,1.0
C0278146,C0578050,1.0
C0278146,C0426359,1.0
C0278146,C0152029,1.0
C0278146,C0422833,1.0
C0278146,C0586407,1.0
C0278146,C0241165,1.0
C0278146,C0751492,1.0
C0278146,C0877487,1.0
C0700153,C0549248,1.0
C0700153,C0015644,1.0
C0178310,C0424805,1.0
C0178310,C0312422,1.0
C0178310,C0439814,1.0
C0178310,C0027796,1.0
C0178310,C0426601,1.0
C0178310,C0017672,1.0
C0178310,C0241426,1.0
C0221170,C0581881,1.0
C0221170,C0564823,1.0
C0221170,C0231217,2.0
C0221170,C0549248,1.0
C0221170,C0239832,1.0
C0221170,C0848283,1.0
C0221170,C0151827,1.0
C0221170,C0234250,2.0
C0221170,C0034642,3.0
C0221170,C0152031,1.0
C0221170,C0476288,1.0
C0221170,C0015644,1.0
C0221170,C0858898,1.0
C0221170,C0239836,1.0
C0221170,C1704276,1.0
C0221170,C0949445,1.0
C0221170,C0746674,1.0
C0221170,C0238656,1.0
C0221170,C0847554,1.0
C0221170,C0239435,1.0
C0221170,C0877487,1.0
C0241898,C0015644,2.0
C0241898,C0159028,1.0
C0241898,C2830454,1.0
